Date,Close,Open,High,Low
18-02-2016,11371.35,11315.75,11446.8,11252.45
19-02-2016,11341.65,11367.9,11381,11250.55
22-02-2016,11487.7,11412.35,11515.15,11378.9
23-02-2016,11351.3,11539.75,11570.05,11320.8
24-02-2016,11130.2,11320.4,11326.25,11098.4
25-02-2016,11177.1,11150.1,11215.4,11114
26-02-2016,11164.25,11283.05,11317.35,11144.5
29-02-2016,11167.7,11234.5,11320.6,10900.4
01-03-2016,11294.4,11224.75,11331.6,11106.35
02-03-2016,11278.45,11402.4,11447.9,11262.6
03-03-2016,11502.3,11379.5,11516.85,11348.3
04-03-2016,11537.65,11555.15,11602.95,11460.6
08-03-2016,11570.35,11558.25,11706.8,11496
09-03-2016,11601,11580.35,11614.2,11416.55
10-03-2016,11623,11640.25,11641.4,11529.65
11-03-2016,11695.6,11587.85,11710.75,11517.3
14-03-2016,11719.2,11716.35,11781.4,11685.5
15-03-2016,11325.6,11656.3,11656.3,11304.8
16-03-2016,11381.75,11331.85,11407.35,11148.3
17-03-2016,11227.4,11451.7,11454.75,11184.7
18-03-2016,11092.25,11211.8,11213.6,10922.15
21-03-2016,11235.7,11141.3,11254.85,11078.75
22-03-2016,11217.5,11244.8,11300.5,11140.45
23-03-2016,11198.3,11213.75,11237.4,11134.85
28-03-2016,10960.05,11243.45,11243.45,10919.5
29-03-2016,10665.25,10940.3,10940.3,10353.9
30-03-2016,10910.2,10825.25,10926.45,10725.3
31-03-2016,10989.15,10948.5,11047.6,10938.05
01-04-2016,10928.3,10966.2,10974.3,10861.7
04-04-2016,10978,10983.25,10995.4,10910.25
05-04-2016,10876.9,10977.8,10986.25,10865.3
06-04-2016,10905.55,10905,10928.45,10814.65
07-04-2016,10984.35,10918.55,11084.4,10891.2
08-04-2016,11012.5,10970.8,11064.7,10970.8
11-04-2016,11024.75,11064.05,11070.7,10920.3
12-04-2016,11132.65,11062.85,11161.9,11062.85
13-04-2016,11225.75,11185.6,11253.55,11151.55
18-04-2016,11317.9,11228.55,11335.3,11191.65
20-04-2016,11267.5,11347.55,11362.85,11234.6
21-04-2016,11320.65,11319.05,11341.55,11243.2
22-04-2016,11286.75,11278,11344.85,11235.65
25-04-2016,11185.25,11296.05,11302.2,11154.05
26-04-2016,11295.6,11156.4,11307.55,11114.5
27-04-2016,11270.55,11270.15,11285.8,11212.15
28-04-2016,11179.4,11285.85,11326.3,11167.95
29-04-2016,11293.25,11222.25,11321.4,11201.1
02-05-2016,11271.9,11313.05,11317.05,11246.9
03-05-2016,11148.15,11277.1,11341.65,11119.05
04-05-2016,11182,11132.7,11204.7,11080.95
05-05-2016,11233.4,11324.1,11334.2,11204.2
06-05-2016,11121.4,11230.4,11232.5,11110.6
09-05-2016,11183.25,11133.6,11232.15,11091.95
10-05-2016,11266.85,11216.85,11320,11181.55
11-05-2016,11186.4,11198.25,11274.55,11126.2
12-05-2016,11264.6,11203.7,11273.25,11175.55
13-05-2016,11157.65,11227.4,11274.9,11143.85
16-05-2016,11205.4,11211.1,11258.55,11186.75
17-05-2016,11251.65,11252.7,11295.7,11226.05
18-05-2016,11271.3,11238.1,11294.05,11178.1
19-05-2016,11246,11315.6,11334.05,11230.35
20-05-2016,11070.65,11255.55,11255.55,11057.8
23-05-2016,10958.5,11109.55,11113.35,10933.1
24-05-2016,10851.15,10961.65,10986.4,10819.9
25-05-2016,10908.55,10880.65,10933.55,10822.6
26-05-2016,10882.2,10928.1,10948.75,10841.05
27-05-2016,11206.8,10981.1,11247.5,10973.25
30-05-2016,11175,11284,11318.15,11140.65
31-05-2016,10995.45,11123.7,11123.7,10946.55
01-06-2016,10957.2,11031.1,11088.7,10945.75
02-06-2016,10902.1,10937.15,10963,10863.1
03-06-2016,10808.2,10945.3,10954.8,10791.7
06-06-2016,10678.85,10886.55,10886.55,10663.9
07-06-2016,10739.35,10681.85,10791.5,10580.7
08-06-2016,10716.55,10774.2,10790.4,10703.15
09-06-2016,10665.4,10694.35,10714.7,10622.05
10-06-2016,10657.6,10657.3,10756.8,10620.4
13-06-2016,10706.6,10632.15,10721.85,10603.4
14-06-2016,10781.4,10734.75,10789.85,10716.3
15-06-2016,10790.3,10819.6,10820.65,10776.65
16-06-2016,10762.2,10799.1,10799.1,10664.95
17-06-2016,10653.45,10814.4,10820.7,10629.95
20-06-2016,10685.85,10636.7,10723.5,10569.65
21-06-2016,10627.35,10731.6,10738.15,10613.55
22-06-2016,10696.5,10672.15,10731.6,10632
23-06-2016,10793.1,10726.8,10821.1,10726.8
24-06-2016,10747.8,10632,10763.9,10499
27-06-2016,10964.05,10750.05,10976,10747.2
28-06-2016,11035.35,10968.2,11068.75,10968.2
29-06-2016,11084.7,11101.2,11149.1,11067.55
30-06-2016,11142,11173.7,11203.1,11115.5
01-07-2016,11250.9,11215.85,11281.6,11213.05
04-07-2016,11319.85,11346.15,11380.75,11305.75
05-07-2016,11361.6,11337.05,11370.45,11256.8
07-07-2016,11527.05,11386.2,11592.9,11370.95
08-07-2016,11569.7,11623.7,11639.65,11503.35
11-07-2016,11745.7,11679.7,11762.7,11646.8
12-07-2016,11680.65,11754.7,11754.9,11631.8
13-07-2016,11639.8,11711.6,11741.9,11612.55
14-07-2016,11590.65,11626.75,11626.75,11535.9
15-07-2016,11607.7,11609.65,11673.85,11572.75
18-07-2016,11556.85,11634.45,11651.7,11542
19-07-2016,11647,11574.4,11676.75,11561.7
20-07-2016,11925.35,11706,11937.8,11706
21-07-2016,11820.65,11982.2,12011.8,11788.6
22-07-2016,11815.75,11844.8,11844.8,11774.55
25-07-2016,11869.6,11815.15,11876.5,11785.75
26-07-2016,11691.15,11888.9,11902.55,11663.35
27-07-2016,11569.9,11524.1,11593.3,11452.55
28-07-2016,11615.75,11609.2,11673.75,11570.95
29-07-2016,11697.25,11631.45,11764.65,11611.8
01-08-2016,11685.4,11772.35,11785.5,11592.7
02-08-2016,11567.8,11740.35,11800.8,11552.9
03-08-2016,11553.2,11603.75,11652.1,11478.05
04-08-2016,11591,11593.6,11691.75,11538.25
05-08-2016,11678.9,11653.45,11695,11617.9
08-08-2016,11692.65,11718.45,11742.25,11650.1
09-08-2016,11595.15,11731.15,11766.25,11554.4
10-08-2016,11361.9,11602.3,11602.3,11337.7
11-08-2016,11376.9,11363.8,11407,11200.7
12-08-2016,11362.4,11435.35,11484,11299.3
16-08-2016,11420,11418.35,11433.2,11320.3
17-08-2016,11496.8,11402.75,11511.4,11383.65
18-08-2016,11565.3,11557.75,11583.95,11501.9
19-08-2016,11587.4,11599.25,11626.1,11562
22-08-2016,11473.8,11590.9,11590.9,11444.2
23-08-2016,11409.05,11474.05,11474.05,11361
24-08-2016,11536.55,11462.6,11557.3,11435.65
25-08-2016,11490.85,11588.45,11657.2,11463.65
26-08-2016,11395.45,11526.65,11534.9,11377.7
29-08-2016,11382.35,11421.1,11421.1,11268.3
30-08-2016,11552.75,11443.1,11582.75,11435.35
31-08-2016,11489.15,11590.9,11654.45,11456.7
01-09-2016,11463.35,11486.75,11512.4,11414.25
02-09-2016,11555.15,11508.4,11592.3,11446.2
06-09-2016,11612.7,11617.15,11634.7,11556.05
07-09-2016,11633.05,11640.9,11683.95,11588.55
08-09-2016,11936.65,11658.95,11946.55,11643.4
09-09-2016,11818.8,11958.25,12042.7,11781.1
12-09-2016,11622.6,11688.3,11749.35,11592.8
14-09-2016,11640.6,11688.45,11706.8,11600.65
15-09-2016,11715.65,11678.9,11794.05,11666.55
16-09-2016,11725.5,11751.6,11842.25,11672.6
19-09-2016,11766.65,11737.1,11802.35,11711.5
20-09-2016,11746.4,11791.9,11851.25,11730.9
21-09-2016,11730.95,11787.35,11805.65,11703.75
22-09-2016,11844.45,11818.55,11854.55,11776.9
23-09-2016,11798.65,11884.95,11895.95,11770.7
26-09-2016,11708.7,11802.8,11831.75,11688.85
27-09-2016,11782.6,11729.35,11830.85,11722.4
28-09-2016,11777.75,11790.55,11867.1,11760.8
29-09-2016,11432.2,11835.6,11849.55,11268.7
30-09-2016,11461,11438.5,11489,11341.05
03-10-2016,11638.25,11528.95,11668.35,11528.95
04-10-2016,11681.4,11685.45,11748.2,11645.9
05-10-2016,11615.9,11715,11723.65,11599.15
06-10-2016,11494.45,11663.35,11689.6,11474.8
07-10-2016,11480.1,11494.75,11544.8,11444.6
10-10-2016,11547.3,11512.7,11577.25,11489.95
13-10-2016,11338.85,11536.05,11557,11300.85
14-10-2016,11380.1,11384.5,11394.45,11320.3
17-10-2016,11279.4,11401.95,11404.3,11261.9
18-10-2016,11469.45,11299.95,11490,11297.8
19-10-2016,11527.75,11504.65,11585.85,11502.1
20-10-2016,11483.35,11570.55,11578.85,11471.9
21-10-2016,11494.55,11508.7,11515.2,11416.4
24-10-2016,11487.6,11535.05,11540.75,11450.95
25-10-2016,11585.95,11527.15,11611.65,11514.9
26-10-2016,11454.9,11588.2,11598.25,11413.45
27-10-2016,11534.55,11487.15,11563.85,11438.3
28-10-2016,11571.85,11545.5,11633.75,11535
30-10-2016,11636,11633.4,11653.25,11618.4
01-11-2016,11530.15,11666.4,11705.2,11510.3
02-11-2016,11268.9,11489.15,11489.55,11255.2
03-11-2016,11124.3,11263.05,11329.25,11087.75
04-11-2016,10606,10923.5,10923.5,10540.75
07-11-2016,10818.75,10923,10951.95,10784.25
08-11-2016,10665.8,10874.35,10889.9,10638.75
09-11-2016,10871.1,10106.75,10922.9,9777.25
10-11-2016,10990.55,11080.75,11171.8,10964.15
11-11-2016,10901.25,11046.35,11172.15,10862.85
15-11-2016,10747.9,10955.75,10991.6,10686.25
16-11-2016,10559.25,10882.95,10907.25,10522.2
17-11-2016,10595.65,10549.85,10681.55,10483.8
18-11-2016,10751.45,10609.55,10794.25,10530.15
21-11-2016,10642.1,10785.9,10795.55,10586.15
22-11-2016,10693.85,10725.7,10736.7,10624
23-11-2016,10934.2,10752.8,10962.6,10706
24-11-2016,10762.45,10894.95,10898.1,10732.1
25-11-2016,11085,10835.6,11116.6,10754.3
28-11-2016,11110.25,11100.9,11168.6,11054.15
29-11-2016,11061.3,11139.45,11160.05,11030.35
30-11-2016,11080.05,11117.15,11169,11054.25
01-12-2016,11132.05,11103.25,11215.45,11076.05
02-12-2016,11038.05,11082.4,11129.2,11003.7
05-12-2016,11073.5,11082.35,11129.55,11018.05
06-12-2016,11069.85,11127,11164.25,11052.3
07-12-2016,10832.65,11065.25,11068.55,10804.9
08-12-2016,10972.65,10824.3,10990.55,10770.25
09-12-2016,10929.45,11003.85,11018.5,10908.15
12-12-2016,10895.9,10928.6,10960.75,10872.65
13-12-2016,10947.9,10909.65,10956.85,10833.65
14-12-2016,10859.25,10957.35,10988.8,10842.15
15-12-2016,10655.5,10810.3,10865.95,10630.75
16-12-2016,10646.5,10657.7,10680,10538.85
19-12-2016,10555.7,10637.25,10656,10525.95
20-12-2016,10436.75,10577.25,10585.65,10428.35
21-12-2016,10361.6,10483.95,10509.85,10350.75
22-12-2016,10226.15,10362.05,10397.65,10212.75
23-12-2016,10156.65,10252.1,10318.1,10075.2
26-12-2016,9889.3,10144.55,10144.55,9870.05
27-12-2016,10083,9926.15,10098.05,9920.55
28-12-2016,10149.35,10121.1,10247,10101.1
29-12-2016,10132.35,10162.2,10196.5,10100
30-12-2016,10267,10174,10285.05,10162.4
02-01-2017,10310.2,10301.85,10364.6,10245.4
03-01-2017,10317.45,10350.15,10382.55,10280
04-01-2017,10303.8,10355.7,10392.6,10291.45
05-01-2017,10457.75,10369.8,10464.7,10342.6
06-01-2017,10472.7,10503.4,10559.55,10455.3
09-01-2017,10323.45,10507.15,10525.7,10307.45
10-01-2017,10366.7,10355.45,10380.3,10321.55
11-01-2017,10464.65,10406.45,10475.2,10397.3
12-01-2017,10401.75,10277.35,10419.15,10230.1
13-01-2017,10445.1,10421,10488.7,10363.05
16-01-2017,10418.2,10432.1,10480.2,10403.85
17-01-2017,10426.65,10420.55,10475.75,10408.9
18-01-2017,10452.45,10426.95,10502.9,10413.8
19-01-2017,10389.75,10452.95,10497.25,10368.6
20-01-2017,10307.85,10385.75,10434.05,10281.8
23-01-2017,10214.15,10268.9,10307.65,10195.45
24-01-2017,10339.45,10229.05,10359.9,10227.95
25-01-2017,10332.6,10373,10383.25,10315.8
27-01-2017,10367.2,10331.4,10402.75,10327.35
30-01-2017,10412.15,10367.05,10469.45,10356.65
31-01-2017,10236.35,10439.2,10446.2,10218.05
01-02-2017,10189.5,10222.85,10274.55,10065.65
02-02-2017,10402,10209.35,10434.5,10128.3
03-02-2017,10555,10473.95,10576.15,10417.85
06-02-2017,10710.8,10630.05,10774.65,10510.8
07-02-2017,10604,10722.4,10806.8,10570.9
08-02-2017,10583.4,10623.4,10663.6,10523.55
09-02-2017,10542.6,10638.75,10659,10521.7
10-02-2017,10438.1,10572.95,10595.6,10417.6
13-02-2017,10403.6,10465.9,10485.45,10341.65
14-02-2017,10322.25,10435.55,10440.1,10269.1
15-02-2017,10137.65,10334.2,10341.2,10124.75
16-02-2017,10407.75,10157.5,10436.85,10105.5
17-02-2017,10624.4,10485.55,10646.1,10431.8
20-02-2017,10641.6,10646.95,10685.1,10574.2
21-02-2017,10644.6,10645.85,10684.85,10607.2
22-02-2017,10582.3,10657.85,10671.05,10529.95
23-02-2017,10561.6,10605.05,10644.75,10535.45
27-02-2017,10571.7,10576.65,10646.65,10534.9
28-02-2017,10585.15,10595.35,10641.8,10573.05
01-03-2017,10700.8,10619.85,10759,10609.75
02-03-2017,10541.1,10743.75,10754.8,10512.55
03-03-2017,10614.05,10530.15,10634.95,10513
06-03-2017,10612.85,10623.65,10633.65,10568.25
07-03-2017,10560.9,10632.75,10634.5,10530.2
08-03-2017,10584.35,10558.75,10656.5,10520.95
09-03-2017,10499.05,10538.3,10567.3,10481.2
10-03-2017,10468.35,10490.45,10549.4,10444.35
14-03-2017,10648.05,10602.95,10752.6,10468.85
15-03-2017,10671.05,10694.15,10729.55,10656.35
16-03-2017,10731.2,10724.25,10775.2,10698.45
17-03-2017,10674.95,10776.65,10783.9,10643.8
20-03-2017,10710.6,10704.9,10724.15,10673.3
21-03-2017,10493.75,10669.65,10669.65,10425.15
22-03-2017,10510.55,10417.75,10525.4,10373.3
23-03-2017,10575.2,10541.55,10586.05,10499.75
24-03-2017,10556.35,10581.4,10620.2,10516.7
27-03-2017,10441.9,10526.5,10543.7,10427.55
28-03-2017,10497.7,10484.1,10525.05,10455.3
29-03-2017,10419.5,10522.65,10522.65,10401.75
30-03-2017,10407.3,10444.4,10469.2,10389.5
31-03-2017,10411.15,10420.8,10461.55,10389.95
03-04-2017,10503.65,10439.6,10512.7,10398.65
05-04-2017,10541.15,10551.7,10556.9,10499.5
06-04-2017,10469.7,10542,10544.3,10434.9
07-04-2017,10285.8,10455.8,10455.8,10260.65
10-04-2017,10315.8,10317.05,10335.6,10275.15
11-04-2017,10355.55,10340.85,10368.55,10321.4
12-04-2017,10445.2,10356,10481.1,10257.3
13-04-2017,10531.95,10494.85,10577.4,10448.05
17-04-2017,10448.55,10533,10542.85,10432.8
18-04-2017,10355.8,10474.7,10484,10343.5
19-04-2017,10321.05,10387.35,10411.95,10307.35
20-04-2017,10303.95,10350.15,10371.15,10282.45
21-04-2017,10208.5,10340.95,10340.95,10192.5
24-04-2017,10177.75,10175.7,10212.95,10103.25
25-04-2017,10241.45,10217.45,10252.35,10197.25
26-04-2017,10197.2,10230.5,10247.25,10137.25
27-04-2017,10100,10225,10226.05,10079.55
28-04-2017,10120.9,10119.45,10162.2,10075.05
02-05-2017,10036.35,10132.05,10150.6,9979.65
03-05-2017,9981.8,10058.65,10092.6,9959.1
04-05-2017,9979,9996.8,10060.15,9942.65
05-05-2017,9935.15,9969.85,10048.8,9908.7
08-05-2017,10021.05,9951.05,10033.75,9924.5
09-05-2017,9997.7,10037.1,10040,9940.1
10-05-2017,10106.2,10029,10150.15,10023.7
11-05-2017,10178.85,10152,10197.1,10113.1
12-05-2017,10121.4,10133.8,10148.7,10014.35
15-05-2017,10252.85,10159.25,10278.35,10114.05
16-05-2017,10247.15,10268.15,10301.25,10212.55
17-05-2017,10222.6,10254.3,10263.95,10183.7
18-05-2017,10160.3,10155.65,10229.95,10126.45
19-05-2017,10156.1,10209.6,10223.6,10114.05
22-05-2017,9959.2,10202.9,10203.25,9936.6
23-05-2017,9648.3,9904.5,9913.65,9528.95
24-05-2017,9446.95,9633.55,9649.05,9385.55
25-05-2017,9199.15,9421.8,9434.1,9082.85
26-05-2017,9060.45,9173.6,9303.3,9033.75
29-05-2017,8757.8,8913.05,8913.05,8634.9
30-05-2017,8990.3,8742.05,9013.3,8725.3
31-05-2017,9025.25,9063.65,9088.65,8958.4
01-06-2017,9104.95,9044.45,9279.55,9039.05
02-06-2017,9254.7,9182.4,9292.75,9169.65
05-06-2017,9229.75,9267.5,9307.4,9218.85
06-06-2017,9174.6,9280,9280.2,9149.9
07-06-2017,9300.55,9200,9337.3,9156.85
08-06-2017,9486.65,9319.4,9551.4,9304.05
09-06-2017,9507.35,9520.8,9531.9,9406.05
12-06-2017,9583.85,9510.4,9614.3,9494.55
13-06-2017,9592.15,9682,9707.5,9580.75
14-06-2017,9576,9639.7,9658.65,9540.85
15-06-2017,9695.85,9578.3,9740.1,9554.65
16-06-2017,9525.5,9734.2,9764.6,9506.15
19-06-2017,9489.2,9560.35,9564.95,9422.65
20-06-2017,9481.9,9509,9546.55,9449.6
21-06-2017,9456.8,9499.25,9532.15,9402.5
22-06-2017,9471.6,9470.25,9536.75,9448.25
23-06-2017,9478.15,9476.05,9541.2,9409.15
27-06-2017,9467.9,9510.45,9575.5,9399.55
28-06-2017,9482.35,9458.7,9498.4,9402.6
29-06-2017,9428.2,9502.55,9513.8,9408.4
30-06-2017,9606.4,9436.85,9632.2,9420.75
03-07-2017,9616.3,9637.6,9648.15,9563.45
04-07-2017,9517.95,9656.2,9659.2,9497.6
05-07-2017,9589.15,9518.95,9612.15,9498.95
06-07-2017,9598.45,9627,9661.7,9580.1
07-07-2017,9723.85,9614.8,9778.1,9611.8
10-07-2017,9884.45,9782.75,9919.5,9705.3
11-07-2017,9801.65,9911.15,9948.75,9782.5
12-07-2017,9817.8,9825.65,9859.55,9775.9
13-07-2017,9875.25,9827.05,9910.35,9820.1
14-07-2017,9958.25,9897.95,9994.65,9875.4
17-07-2017,9994.75,9993.85,10020.35,9933
18-07-2017,10024.3,9983.05,10096.8,9968.95
19-07-2017,10234.6,10128.5,10245.45,10118.6
20-07-2017,10140.75,10256.05,10259.65,10125.15
21-07-2017,10052.4,10130.65,10130.65,9992.35
24-07-2017,9980.5,10079.85,10092,9964.7
25-07-2017,9930.55,9987.1,10003,9907.8
26-07-2017,10036.8,9963.65,10044.35,9920
27-07-2017,9880.25,10051.6,10059.7,9845.95
28-07-2017,9672.6,9821.25,9821.25,9641.15
31-07-2017,9476.4,9707.95,9707.95,9456.7
01-08-2017,9517.3,9488.9,9602.25,9482.35
02-08-2017,9453.95,9555.1,9557.45,9434.3
03-08-2017,9336.9,9481.7,9566.45,9308.4
04-08-2017,9256.85,9285.8,9287.9,9104.2
07-08-2017,9229.05,9280.55,9323.05,9210.45
08-08-2017,9125.85,9240.05,9264.7,9109.35
09-08-2017,8766.25,9070.15,9076.2,8714.9
10-08-2017,8513.2,8757.3,8917.55,8390.6
11-08-2017,8521.35,8445.25,8604.8,8314.5
14-08-2017,8758.1,8494.05,8786.35,8483.65
16-08-2017,8859.4,8807.95,8870.05,8679.2
17-08-2017,8797.1,8881.55,8909.7,8779.5
18-08-2017,8639.4,8758.95,8758.95,8576.85
21-08-2017,8490.2,8691.8,8696.85,8468.7
22-08-2017,8566.65,8555.15,8630.5,8494.55
23-08-2017,8615.85,8619.15,8641.7,8580.85
24-08-2017,8902.05,8637.1,8921.4,8615.8
28-08-2017,8975.05,8949.3,9031.35,8896.8
29-08-2017,8865.05,8948.3,8956,8845.65
30-08-2017,8908.05,8937.95,8987.15,8894.6
31-08-2017,8859.65,8928.2,8939.5,8841.15
01-09-2017,9071.7,8936.85,9088.9,8925.4
04-09-2017,9070.35,9093.95,9120.35,8929.4
05-09-2017,9037.6,9126.75,9127.65,9003.95
06-09-2017,8897.3,8978.55,8980,8883.75
07-09-2017,8948.8,8937.75,8985.25,8873
08-09-2017,8840.3,8956.2,8998.55,8793.25
11-09-2017,8804.45,8888.25,8917.65,8787.65
12-09-2017,8996.1,8856.8,9009.55,8795.85
13-09-2017,9140.6,9008.1,9211.75,8967.25
14-09-2017,9380.85,9257.65,9396.4,9246.8
15-09-2017,9338,9321.8,9378.5,9237.85
18-09-2017,9339.55,9378.95,9403.55,9217.55
19-09-2017,9293.95,9357.4,9417.3,9269.6
20-09-2017,9319.85,9327.4,9372.15,9231.8
21-09-2017,9629.75,9364.95,9663.1,9363.3
22-09-2017,9465.45,9629.15,9709.2,9428.8
25-09-2017,9297.05,9468,9474.15,9239.4
26-09-2017,9297.9,9294.3,9377.2,9234.95
27-09-2017,9036.45,9254.75,9257.9,8997.25
28-09-2017,9111.55,9037.65,9182.4,8977.25
29-09-2017,9172.6,9131.1,9245.3,9112
03-10-2017,9214.95,9308.95,9314.9,9196.15
04-10-2017,9372.3,9245.2,9407.15,9208.15
05-10-2017,9394.15,9404.9,9508.65,9377.35
06-10-2017,9477.75,9444.2,9497.6,9402.5
09-10-2017,9505.7,9497.15,9568.55,9463.8
10-10-2017,9530.3,9556.75,9608.9,9506.75
11-10-2017,9441.15,9563.35,9586.85,9385.15
12-10-2017,9577.1,9561.5,9592.6,9483.5
13-10-2017,9545.6,9593.8,9613.8,9526.35
16-10-2017,9692.55,9588.1,9705.35,9579.45
17-10-2017,9740.55,9683.35,9752.6,9638.85
18-10-2017,9622.6,9760.8,9760.8,9611.6
19-10-2017,9593.5,9646.4,9655.65,9561.1
23-10-2017,9542.2,9637.9,9654.85,9495.75
24-10-2017,9490,9554.55,9561.85,9479.55
25-10-2017,9346.75,9527.7,9539.85,9332.65
26-10-2017,9428.35,9385.35,9474.85,9302.2
27-10-2017,9650.1,9497.2,9722.85,9488.05
30-10-2017,9754.85,9686.05,9852.6,9599.1
31-10-2017,9756,9753.75,9829.2,9697.95
01-11-2017,9711.55,9750.05,9827.4,9694.2
02-11-2017,10004.5,9782.6,10060.35,9782.6
03-11-2017,9897.2,10052.25,10062.5,9845.35
06-11-2017,9894.1,9886.7,9962.1,9854.2
07-11-2017,9469.75,9953.5,9986.6,9364.25
08-11-2017,9494.95,9553.05,9659.25,9483.4
09-11-2017,9435.85,9616.65,9623.2,9289.05
10-11-2017,9311.5,9460.4,9484.1,9262.5
13-11-2017,9238.85,9334.65,9345.45,9168.7
14-11-2017,9208.45,9240.9,9284,9174.3
15-11-2017,9025.2,9170.65,9193.8,8990.15
16-11-2017,9082.65,9045.25,9102.85,9003.6
17-11-2017,9161.8,9159.5,9221.3,9137.45
20-11-2017,9143.35,9184.2,9200.4,9119.9
21-11-2017,9346.55,9173.7,9419.35,9155.2
22-11-2017,9278,9353.55,9365.5,9255.9
23-11-2017,9293.2,9290.65,9321.6,9244.75
24-11-2017,9364.3,9320.25,9371.05,9292.95
27-11-2017,9368.7,9324.95,9392.85,9294.35
28-11-2017,9318.5,9368.45,9396.65,9285.4
29-11-2017,9351.85,9336.85,9401.45,9327.8
30-11-2017,9238.75,9328.3,9364.5,9219.4
01-12-2017,9083.85,9280.55,9301.2,9055.95
04-12-2017,9052,9137.25,9152.9,9010.7
05-12-2017,9043.15,9040.2,9074.65,8981.95
06-12-2017,8938.2,9047.85,9063.25,8923.55
07-12-2017,8960.4,8944.95,9016.15,8923.55
08-12-2017,9098.45,8986.6,9121.65,8977.85
11-12-2017,9186.1,9162.4,9206.1,9129.95
12-12-2017,9119.1,9271.65,9273.15,9099.2
13-12-2017,9002.8,9135.8,9160.4,8982.15
14-12-2017,9070.85,9032.6,9087.95,8975.45
15-12-2017,9100.3,9152.4,9162.25,9081.1
18-12-2017,9230.45,9102.2,9286.4,8921.3
19-12-2017,9299.65,9284.9,9313.65,9233.45
20-12-2017,9285.45,9314.65,9365.8,9260.35
21-12-2017,9321.6,9335.25,9418.15,9303.1
22-12-2017,9326.6,9346.95,9361,9309.2
26-12-2017,9416,9336.65,9436.1,9307.45
27-12-2017,9639.85,9447.75,9699.65,9438.5
28-12-2017,9584.2,9683.1,9732.9,9559.65
29-12-2017,9620.1,9635.15,9675.1,9590.75
01-01-2018,9618.15,9627.4,9740.6,9588.95
02-01-2018,9565.8,9662.2,9708.45,9531
03-01-2018,9519.55,9585.65,9605.15,9505.55
04-01-2018,9633.6,9535.9,9649.05,9476.45
05-01-2018,9701.05,9666.25,9717.15,9614.2
08-01-2018,9838.25,9759.8,9939.05,9750.65
09-01-2018,9770.2,9866.55,9875.7,9747
10-01-2018,9748.6,9789.75,9863.5,9716.1
11-01-2018,9772.85,9752.6,9849.8,9708.6
12-01-2018,9741.85,9795.85,9825.2,9656
15-01-2018,9659.75,9764,9776.55,9650
16-01-2018,9623.45,9675.6,9722.05,9589.4
17-01-2018,9744.3,9648.4,9757.95,9565.95
18-01-2018,9626.45,9779.65,9819.4,9581.55
19-01-2018,9637.8,9648.6,9668.55,9566.7
22-01-2018,9654.8,9621.35,9680.95,9587.1
23-01-2018,9767.3,9688,9827.35,9670.85
24-01-2018,9826.4,9752.25,9903.4,9717.1
25-01-2018,9729.15,9857.65,9920.55,9715.8
29-01-2018,9622.35,9716.2,9752.05,9592.4
30-01-2018,9563.55,9602.95,9605.15,9500.2
31-01-2018,9384.75,9550.75,9565.3,9329.2
01-02-2018,9158.7,9391.5,9391.7,9075.75
02-02-2018,9042.75,9113.95,9305.6,9014
05-02-2018,9069.5,8910.9,9095.9,8859.65
06-02-2018,8871.25,8773.1,8962.75,8729.1
07-02-2018,8935.8,8967.55,8975.9,8879.4
08-02-2018,9262.45,8949,9282.2,8927.85
09-02-2018,9222.55,9052.8,9245.9,9044.3
12-02-2018,9339.95,9298.05,9453.75,9271
14-02-2018,9249.2,9367.5,9374,9212.25
15-02-2018,9207.5,9215.7,9327.7,9186.55
16-02-2018,9180.9,9231.85,9262.15,9141.05
19-02-2018,9027.9,9188.3,9198.65,8941.9
20-02-2018,9020.75,9054.45,9086.5,8982.1
21-02-2018,8843.4,9054.5,9073.5,8753.55
22-02-2018,8861.75,8832.7,8901.45,8787.05
23-02-2018,9095.4,8924.3,9124.7,8909.8
26-02-2018,9065.1,9091.75,9097.85,9016.7
27-02-2018,9023.45,9081.5,9146.6,9002.55
28-02-2018,8960.25,8995,9093.05,8938.95
01-03-2018,8917.75,8966.4,9003.9,8905.2
05-03-2018,8855.8,8888.85,8905.55,8770.8
06-03-2018,8749.55,8945.85,8955.6,8723.8
07-03-2018,8615,8753.6,8756.3,8600.95
08-03-2018,8586.35,8672.65,8696.55,8499.85
09-03-2018,8515.7,8611.55,8688,8491.5
12-03-2018,8600.7,8582.9,8618.15,8492.7
13-03-2018,8712.1,8594.4,8739.8,8593.2
14-03-2018,8701.55,8709.7,8726.8,8656.7
15-03-2018,8670.55,8708.25,8796.1,8644.85
16-03-2018,8546.8,8639.8,8738.3,8528.7
19-03-2018,8512.9,8606.25,8618.15,8490.4
20-03-2018,8578.7,8471.85,8601.2,8395.3
21-03-2018,8525.45,8639.2,8674.1,8505.5
22-03-2018,8474,8590.15,8625.7,8459
23-03-2018,8327.4,8378.2,8406.05,8280.45
26-03-2018,8390.5,8323.25,8406.25,8282.05
27-03-2018,8452.5,8422.3,8491.7,8417.7
28-03-2018,8358.05,8445.3,8456.7,8332.15
02-04-2018,8620.85,8424.4,8637.4,8385.3
03-04-2018,8664.7,8583.1,8701.55,8568.55
04-04-2018,8569.5,8716.35,8732.05,8545.65
05-04-2018,8655.65,8637.55,8732.95,8621.15
