Date,Open,High,Low,Close
09-09-2015,7805.850098,7846.049805,7764.549805,7818.600098
10-09-2015,7729.049805,7819.850098,7678.5,7788.100098
11-09-2015,7833.799805,7864.850098,7759.899902,7789.299805
14-09-2015,7811.100098,7879.950195,7761.850098,7872.25
15-09-2015,7867.350098,7880,7799.75,7829.100098
16-09-2015,7886.850098,7913.899902,7853.299805,7899.149902
18-09-2015,7967.450195,8055,7955.850098,7981.899902
21-09-2015,7911.5,7987.899902,7908.350098,7977.100098
22-09-2015,8014.799805,8021.600098,7787.75,7812
23-09-2015,7737.350098,7882.899902,7723.25,7845.950195
24-09-2015,7838.399902,7894.5,7804.100098,7868.5
28-09-2015,7892.799805,7893.950195,7787.950195,7795.700195
29-09-2015,7725.700195,7926.549805,7691.200195,7843.299805
30-09-2015,7924.25,7957.700195,7874.5,7948.899902
01-10-2015,7992.049805,8008.25,7930.649902,7950.899902
05-10-2015,8005.100098,8128.899902,8005.100098,8119.299805
06-10-2015,8180.450195,8180.950195,8096.5,8152.899902
07-10-2015,8146.200195,8188.899902,8132.899902,8177.399902
08-10-2015,8196.75,8196.75,8105.850098,8129.350098
09-10-2015,8186.350098,8232.200195,8139.649902,8189.700195
12-10-2015,8231.5,8244.5,8128.200195,8143.600098
13-10-2015,8121.950195,8150.25,8088.600098,8131.700195
14-10-2015,8102.399902,8139.299805,8096.350098,8107.899902
15-10-2015,8134.350098,8190.549805,8129.799805,8179.5
16-10-2015,8193.650391,8246.400391,8147.649902,8238.150391
19-10-2015,8262.549805,8283.049805,8239.200195,8275.049805
20-10-2015,8280.299805,8294.049805,8229.200195,8261.650391
21-10-2015,8258.349609,8294.400391,8217.150391,8251.700195
23-10-2015,8308.25,8328.099609,8280.75,8295.450195
26-10-2015,8333.650391,8336.299805,8252.049805,8260.549805
27-10-2015,8230.349609,8241.950195,8217.049805,8232.900391
28-10-2015,8188.899902,8209.099609,8131.799805,8171.200195
29-10-2015,8175.450195,8179.600098,8098,8111.75
30-10-2015,8123.549805,8146.100098,8044.399902,8065.799805
02-11-2015,8054.549805,8060.700195,7995.600098,8050.799805
03-11-2015,8086.350098,8100.350098,8031.75,8060.700195
04-11-2015,8104.899902,8116.100098,8027.299805,8040.200195
05-11-2015,8030.350098,8031.200195,7944.100098,7955.450195
06-11-2015,7956.549805,8002.649902,7926.149902,7954.299805
09-11-2015,7788.25,7937.75,7771.700195,7915.200195
10-11-2015,7877.600098,7885.100098,7772.850098,7783.350098
13-11-2015,7762.450195,7775.100098,7730.899902,7762.25
16-11-2015,7732.950195,7838.850098,7714.149902,7806.600098
17-11-2015,7848.75,7860.450195,7793,7837.549805
18-11-2015,7823.149902,7843.399902,7725.049805,7731.799805
19-11-2015,7788.5,7854.899902,7765.450195,7842.75
20-11-2015,7841.899902,7906.950195,7817.799805,7856.549805
23-11-2015,7869.5,7877.5,7825.200195,7849.25
24-11-2015,7837,7870.350098,7812.649902,7831.600098
26-11-2015,7837.149902,7897.100098,7832,7883.799805
27-11-2015,7910.600098,7959.299805,7879.450195,7942.700195
30-11-2015,7936.25,7966,7922.799805,7935.25
01-12-2015,7958.149902,7972.149902,7934.149902,7954.899902
02-12-2015,7976.700195,7979.299805,7910.799805,7931.350098
03-12-2015,7902.299805,7912.299805,7853.299805,7864.149902
